width, heigh, nbAgent, nbObject, steps, score, speed, vision, memorySize, kPlus, kMinus, error
50,50,10,400,8000,3098,1,0,15,0.35000002,0.35000002,0.0
50,50,10,400,8000,2324,1,0,15,0.35000002,0.35000002,0.0
50,50,10,400,8000,3188,1,0,15,0.35000002,0.35000002,0.0
50,50,10,400,16000,1430,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1358,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1432,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1352,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1326,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1386,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1422,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1322,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1376,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1502,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1356,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1432,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1364,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1358,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1602,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1470,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1596,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1462,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1386,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1366,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1320,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1366,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1568,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1246,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1312,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1534,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1652,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1538,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1360,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1574,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1464,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1586,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1400,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1376,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1322,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1384,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1450,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1554,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1354,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1588,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1190,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1384,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1356,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1442,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1458,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1496,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1424,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1402,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1446,1,0,5,0.05,0.05,0.0
50,50,10,400,16000,1270,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1470,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1408,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1420,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1308,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1454,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1532,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1496,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1470,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1476,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1468,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1330,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1642,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1548,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1546,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1496,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1426,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1474,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1448,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1458,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1704,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1600,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1370,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1480,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1522,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1542,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1640,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1394,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1570,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1550,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1496,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1482,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1448,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1494,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1648,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1518,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1544,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1482,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1400,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1486,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1486,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1470,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1562,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1632,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1478,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1584,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1480,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1514,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1644,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1500,1,0,5,0.05,0.05,0.0
50,50,10,400,32000,1512,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1726,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1710,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1734,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1774,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1770,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1534,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1464,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1574,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1500,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1648,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1600,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1584,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1584,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1768,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1672,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1604,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1768,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1630,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1832,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1818,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1608,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1832,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1436,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1742,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1574,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1610,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1704,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1580,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1736,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,2084,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1642,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1552,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1780,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1742,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1708,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1706,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1656,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1734,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1806,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1808,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1604,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1544,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1714,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1636,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1688,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1756,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1530,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1454,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1604,1,0,5,0.05,0.05,0.0
50,50,10,400,64000,1762,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1518,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1644,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1408,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1798,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1530,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1932,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1952,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1844,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1646,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1788,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1812,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1796,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1850,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1624,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1996,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1684,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1694,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1694,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1856,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1640,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1698,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1612,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1674,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1524,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1718,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1676,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1862,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1846,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1718,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1556,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1794,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1910,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1838,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1632,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1648,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1766,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1652,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1590,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1708,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1824,1,0,5,0.05,0.05,0.0
50,50,10,400,128000,1610,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1460,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1586,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1774,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1552,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1926,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1708,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1880,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1426,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1356,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1690,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1582,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1408,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1320,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1390,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1442,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1684,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1626,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1322,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1678,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1428,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1452,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1428,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1836,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1528,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1426,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1530,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1426,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1348,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1492,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1724,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1190,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1408,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1594,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1550,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1582,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1508,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1588,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1448,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1548,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1562,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1628,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1316,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1538,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1524,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1550,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1282,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1404,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1336,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1578,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1364,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1410,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1526,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1374,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1524,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1576,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1350,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1564,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1410,1,0,10,0.05,0.05,0.0
50,50,10,400,16000,1384,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1830,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1872,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1436,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1626,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1616,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1654,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1522,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1514,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1644,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1692,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1550,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1592,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1308,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1448,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1768,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1512,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1644,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1720,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1664,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1824,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1476,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1666,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1698,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1518,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1550,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1574,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1588,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1460,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1634,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1392,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1508,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1716,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1626,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1444,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1438,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1662,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1540,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1662,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1544,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1692,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1506,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1572,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1582,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1502,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1482,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1740,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1436,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1592,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1400,1,0,10,0.05,0.05,0.0
50,50,10,400,32000,1666,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1644,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1624,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1560,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1664,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1318,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1700,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1698,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1650,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1538,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1692,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1812,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1800,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1514,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1540,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1910,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1838,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1792,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1660,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1796,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1636,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1616,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1522,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1512,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1776,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1698,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1502,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1736,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1800,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1666,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1950,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1758,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1558,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1902,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1664,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1490,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1818,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1936,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1620,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1560,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1590,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1770,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1534,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1632,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1646,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1712,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1676,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1608,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1682,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1480,1,0,10,0.05,0.05,0.0
50,50,10,400,64000,1592,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1640,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1802,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,2004,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1842,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1560,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1564,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1796,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1812,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1998,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1750,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1518,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1856,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1840,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1610,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1540,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1726,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1714,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1692,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,2004,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1616,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1822,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1766,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1958,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1604,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1742,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1764,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1716,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1800,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1796,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1788,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1772,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1680,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1758,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,2044,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1782,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1800,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1740,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1682,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1962,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1890,1,0,10,0.05,0.05,0.0
50,50,10,400,128000,1680,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1808,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1500,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1522,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1644,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1912,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1478,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1532,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1622,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1752,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1486,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1808,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1342,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1456,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1702,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1554,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1804,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1654,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1768,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1558,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1828,1,0,15,0.05,0.05,0.0
50,50,10,400,128000,1508,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1928,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1544,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1674,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1522,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1472,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1492,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1516,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1358,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1700,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1506,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1310,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1538,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1542,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1696,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1686,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1410,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1578,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1542,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1602,1,0,15,0.05,0.05,0.0
50,50,10,400,16000,1386,1,0,15,0.05,0.05,0.0
